Week,This_Week,Last_Week,End_2019,Name,Average_Points,Total_Points,Events_Played_Divisor,Points_Lost_2020,Points_Gained_2020,Events_Played_Actual,Pro/Am
11,2089,2087.0,2074.0,Keisuke Sato,,,40,,,3,Pro
11,2089,2087.0,2074.0,Ignacio Bermudo,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ben Briscoe,,,40,,,1,Pro
11,2089,2087.0,2074.0,Hyungmin Kim,,,40,,,12,Pro
11,2089,2087.0,2074.0,Bekir Kara,,,40,,,2,Pro
11,2089,2087.0,2074.0,Bulent Karatas,,,40,,,3,Pro
11,2089,2087.0,2074.0,Hamza Sayin,,,40,,,3,Pro
11,2089,2087.0,2074.0,Domenico Geminiani,,,40,,,4,Pro
11,2089,2087.0,2074.0,Clement Gallois,,,40,,,1,Pro
11,2089,2087.0,2074.0,Devin Carrey,,,40,,,2,Pro
11,2089,2087.0,2074.0,Tsai Tsung-yu,,,40,,,5,Pro
11,2089,2087.0,2074.0,Raju Singh,,,40,,,1,Pro
11,2089,2087.0,2074.0,Taylor Cooper,,,40,,,6,Pro
11,2089,2087.0,2074.0,Xu Wang,,,40,,,26,Pro
11,2089,2087.0,2074.0,Brad Benjamin,,,40,,,1,Pro
11,2089,2087.0,2061.0,Carlos Sainz Jr,,,40,-0.11,,18,Pro
11,2089,2087.0,2074.0,Greg Bentley,,,40,,,14,Pro
11,2089,2087.0,2074.0,Julius Kamalizeni,,,40,,,1,Pro
11,2089,2087.0,2074.0,Mohammad Rauf Mandhu,,,40,,,12,Pro
11,2089,2087.0,2074.0,Trainos Muradzikwa,,,40,,,5,Pro
11,2089,2087.0,2074.0,Nyasha Muyambo,,,40,,,1,Pro
11,2089,2087.0,2074.0,Robson Saurombe,,,40,,,1,Pro
11,2089,2087.0,2074.0,Taikyung Eom,,,40,,,10,Pro
11,2089,2087.0,2074.0,Lorenzo Magini,,,40,,,5,Pro
11,2089,2087.0,2074.0,Hiroki Abe,,,40,,,15,Pro
11,2089,2087.0,2074.0,Hideto Kobukuro,,,40,,,15,Pro
11,2089,2087.0,2074.0,Ken Nakagomi,,,40,,,8,Pro
11,2089,2087.0,2074.0,Ryosuke Narimatsu(Oct-1991),,,40,,,10,Pro
11,2089,2087.0,2074.0,Yoonho Bae,,,40,,,1,Pro
11,2089,2087.0,2074.0,Changwoo Lee,,,40,,,18,Pro
11,2089,2087.0,2074.0,Sangyeop Lee,,,40,,,25,Pro
11,2089,2087.0,2074.0,Chan Shih-Chi,,,40,,,2,Pro
11,2089,2087.0,2074.0,Liu Wei-hou,,,40,,,1,Pro
11,2089,2087.0,2074.0,Tsai Wei-ming,,,40,,,2,Pro
11,2089,2087.0,2074.0,Yuki Kono,,,40,,,22,Pro
11,2089,2087.0,2074.0,Jonathan Woo,,,40,,,11,Pro
11,2089,2086.0,2053.0,Kenta Konishi,,,40,-0.15,,29,Pro
11,2089,2087.0,2074.0,Yang Fei-hao,,,40,,,3,Pro
11,2089,2087.0,2074.0,Fernand Osther,,,40,,,2,Pro
11,2089,2087.0,2074.0,Low Wee Jin,,,40,,,2,Am
11,2089,2087.0,2074.0,Joshua Shou,,,40,,,29,Pro
11,2089,2087.0,2074.0,Arnas Kaunas,,,40,,,4,Pro
11,2089,2087.0,2074.0,Dmitry Mateshin,,,40,,,2,Pro
11,2089,2087.0,2074.0,Riito Mieno,,,40,,,18,Pro
11,2089,2087.0,2074.0,Arnaud Abbas,,,40,,,21,Pro
11,2089,2087.0,2074.0,Ben Collier,,,40,,,3,Pro
11,2089,2087.0,2074.0,Robin Kind,,,40,,,17,Pro
11,2089,2087.0,2074.0,Qawiem Aslimonpr1993),,,40,,,1,Am
11,2089,2087.0,2074.0,Diego Velasquez,,,40,,,1,Pro
11,2089,2087.0,2074.0,Daniel Balin,,,40,,,2,Pro
11,2089,2087.0,2074.0,Wang Tsung-chieh,,,40,,,8,Pro
11,2089,2087.0,2074.0,Gavin Hall,,,40,,,1,Pro
11,2089,2087.0,2074.0,Dodge Kemmer,,,40,,,26,Pro
11,2089,2087.0,2074.0,Mohd Amli Mohiyadeen,,,40,,,17,Pro
11,2089,2087.0,2074.0,Takehiro Kobayashi,,,40,,,1,Pro
11,2089,2087.0,2074.0,Kazuya Koura,,,40,,,13,Pro
11,2089,2087.0,2074.0,Voramate Aussarassakorn,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jooyeob Baek,,,40,,,21,Pro
11,2089,2087.0,2074.0,Napat Pattamasing,,,40,,,16,Pro
11,2089,2087.0,2074.0,Thanathip Puaktes,,,40,,,15,Pro
11,2089,2087.0,2074.0,Martin Prihoda,,,40,,,8,Pro
11,2089,2087.0,2074.0,Tanner Kesterson,,,40,,,7,Pro
11,2089,2087.0,2074.0,Trent Whitekiller,,,40,,,2,Pro
11,2089,2087.0,2074.0,Petr Gal-jr,,,40,,,20,Pro
11,2089,2087.0,2074.0,Shingo Ito,,,40,,,2,Pro
11,2089,2087.0,2074.0,Kris Nicol,,,40,,,1,Pro
11,2089,2087.0,2074.0,Josh Gallman,,,40,,,1,Pro
11,2089,2087.0,2074.0,Kenneth Tobuse,,,40,,,15,Pro
11,2089,2087.0,2074.0,Seath Lauer,,,40,,,2,Pro
11,2089,2087.0,2074.0,Mike Tumelo Maile,,,40,,,16,Pro
11,2089,2087.0,2074.0,Tetsuya Shiraishi,,,40,,,1,Am
11,2089,2087.0,2074.0,Eddie Olson,,,40,,,2,Pro
11,2089,2087.0,2074.0,Naoto Takayanagi,,,40,,,23,Pro
11,2089,2087.0,2074.0,Yuto Watanabe(June1999),,,40,,,3,Pro
11,2089,2087.0,2074.0,Abdel Monem El Shafei,,,40,,,4,Am
11,2089,2087.0,2074.0,Aditya Bhandarkar,,,40,,,3,Pro
11,2089,2087.0,2074.0,Siddharth Semwal,,,40,,,13,Pro
11,2089,2087.0,2074.0,Ryan McCarthy,,,40,,,1,Pro
11,2089,2087.0,2057.0,Anthony Murdaca,,,40,-0.13,,18,Pro
11,2089,2087.0,2074.0,Corey Hale,,,40,,,21,Pro
11,2089,2087.0,2074.0,Philip Tan,,,40,,,5,Pro
11,2089,2087.0,2074.0,Yubin Jung,,,40,,,35,Pro
11,2089,2087.0,2074.0,John McClean,,,40,,,32,Pro
11,2089,2087.0,2074.0,Allan Versfeld,,,40,,,17,Pro
11,2089,2087.0,2062.0,Chris Lloyd,,,40,-0.11,,15,Pro
11,2089,2087.0,2074.0,Will Roebuck,,,40,,,17,Pro
11,2089,2087.0,2074.0,Rudresh Sharma,,,40,,,2,Pro
11,2089,2087.0,2074.0,Lyford Yadyo,,,40,,,1,Pro
11,2089,2087.0,2074.0,Dean Schoultz,,,40,,,1,Pro
11,2089,2087.0,2074.0,Anthony Paolucci,,,40,,,24,Pro
11,2089,2087.0,2074.0,Thomas Curtis,,,40,,,14,Pro
11,2089,2087.0,2074.0,Divan  Gerber,,,40,,,3,Pro
11,2089,2087.0,2074.0,Simon Mburu,,,40,,,4,Pro
11,2089,2087.0,2074.0,Richard H. Lee,,,40,,,17,Pro
11,2089,2087.0,2074.0,Ronaldo Francisco,,,40,,,3,Pro
11,2089,2087.0,2074.0,Santiago Rivas,,,40,,,3,Pro
11,2089,2087.0,2074.0,Patricio Salem,,,40,,,12,Pro
11,2089,2087.0,2074.0,Alex Carpenter,,,40,,,1,Pro
11,2089,2087.0,2074.0,Md Milon Ahmed,,,40,,,4,Pro
11,2089,2087.0,2074.0,Aditya Raj Kumar Chauhan,,,40,,,18,Pro
11,2089,2087.0,2074.0,George Riley,,,40,,,3,Pro
11,2089,2087.0,2074.0,Peter Gunawan,,,40,,,20,Pro
11,2089,2087.0,2074.0,Kelvin Day,,,40,,,9,Pro
11,2089,2087.0,2074.0,Nelson Mudanyi,,,40,,,2,Pro
11,2089,2087.0,2074.0,David Opati,,,40,,,3,Pro
11,2089,2087.0,,Manoj Kumar(Jan1985),,,40,,,2,Pro
11,2089,2087.0,2074.0,Md Sayum,,,40,,,6,Pro
11,2089,2087.0,2074.0,Mohamad Azman Basharudin,,,40,,,1,Pro
11,2089,2087.0,2074.0,Chan Tuck Soon,,,40,,,7,Pro
11,2089,2087.0,2074.0,Tomoyuki Hiratsuka,,,40,,,1,Pro
11,2089,2087.0,2074.0,Andrew Loupe,,,40,,,9,Pro
11,2089,2087.0,2074.0,Victor Bertran Crous,,,40,,,26,Pro
11,2089,2087.0,2074.0,Li Fangyi,,,40,,,4,Pro
11,2089,2087.0,2074.0,Zhu Weiyu,,,40,,,17,Pro
11,2089,2087.0,2074.0,Taewoun Ko,,,40,,,14,Pro
11,2089,2087.0,2074.0,Youngwoo Nam,,,40,,,5,Pro
11,2089,2087.0,2074.0,Roberto Bernis Jr,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jobim Carlos,,,40,,,5,Pro
11,2089,2087.0,2074.0,Clyde Mondilla,,,40,,,2,Pro
11,2089,2087.0,2074.0,Joon Kim,,,40,,,4,Pro
11,2089,2087.0,2074.0,Marcos Pastor,,,40,,,7,Pro
11,2089,2087.0,2074.0,Federico Elli,,,40,,,2,Pro
11,2089,2087.0,2074.0,Yuto Katsumata,,,40,,,16,Pro
11,2089,2087.0,2074.0,Yuki Usami,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jungho Park,,,40,,,14,Pro
11,2089,2087.0,2074.0,Sunghyuk Park,,,40,,,9,Pro
11,2089,2087.0,2074.0,Richard Wallis,,,40,,,12,Pro
11,2089,2087.0,2074.0,Shota Fukuhara,,,40,,,8,Pro
11,2089,2087.0,2074.0,Takumi Ishige,,,40,,,1,Pro
11,2089,2087.0,2074.0,Qu Hongxin,,,40,,,2,Am
11,2089,2087.0,2074.0,Raphael Marguery,,,40,,,12,Pro
11,2089,2087.0,2074.0,Doosik Jung,,,40,,,1,Pro
11,2089,2087.0,2074.0,Junhak Lee,,,40,,,8,Pro
11,2089,2087.0,2074.0,Justin Martinson,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jack Newman,,,40,,,11,Pro
11,2089,2087.0,2074.0,Christoph Koerbler,,,40,,,11,Pro
11,2089,2087.0,2074.0,Craig Hocknull,,,40,,,2,Pro
11,2089,2087.0,2074.0,Clark MacPherson,,,40,,,1,Pro
11,2089,2087.0,2074.0,Spencer Fulford,,,40,,,7,Pro
11,2089,2087.0,2074.0,Thitipat Supravee Phatam,,,40,,,17,Pro
11,2089,2087.0,2074.0,Puk Pradittan,,,40,,,18,Pro
11,2089,2087.0,2074.0,Eric Onesi,,,40,,,18,Pro
11,2089,2087.0,2074.0,Yuichiro Nishi,,,40,,,10,Pro
11,2089,2087.0,2074.0,Wilson Bateman,,,40,,,17,Pro
11,2089,2087.0,2074.0,Oliv Rozner,,,40,,,10,Pro
11,2089,2087.0,2069.0,Kristoffer Broberg,,,40,-0.07,,6,Pro
11,2089,2087.0,2074.0,Dermot McElroy,,,40,,,30,Pro
11,2089,2087.0,2074.0,Jordan Irawan,,,40,,,19,Pro
11,2089,2087.0,2074.0,Gareth Evans,,,40,,,18,Pro
11,2089,2087.0,2074.0,Neil Raymond,,,40,,,16,Pro
11,2089,2087.0,2074.0,Yusuke Minamoto,,,40,,,24,Pro
11,2089,2087.0,2074.0,Hosoo Lee,,,40,,,11,Pro
11,2089,2087.0,2071.0,Lionel Weber,,,40,-0.05,,27,Pro
11,2089,2087.0,2074.0,Jaehyun An,,,40,,,1,Pro
11,2089,2087.0,2074.0,John Bae,,,40,,,1,Pro
11,2089,2087.0,2074.0,Mingeun Cho,,,40,,,13,Pro
11,2089,2087.0,2074.0,Mathias Johansson(Feb1992),,,40,,,2,Pro
11,2089,2087.0,2074.0,Andrew Funk(Oct1989),,,40,,,9,Pro
11,2089,2087.0,2074.0,Lorenzo Scotto,,,40,,,4,Pro
11,2089,2087.0,2074.0,Craig Hinton,,,40,,,9,Pro
11,2089,2087.0,2074.0,Shunsuke Otani,,,40,,,11,Pro
11,2089,2087.0,2074.0,Tenka Terada,,,40,,,11,Pro
11,2089,2087.0,2074.0,Taiki Yamaura,,,40,,,4,Pro
11,2089,2087.0,2074.0,Jamie Sadlowski,,,40,,,21,Pro
11,2089,2087.0,2074.0,Chau Pui Berke,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ramon Schilperoord,,,40,,,2,Pro
11,2089,2087.0,2074.0,Takuya Higa,,,40,,,5,Pro
11,2089,2087.0,2074.0,Andrea Gurini,,,40,,,1,Pro
11,2089,2087.0,2074.0,Yoshiki Adachi,,,40,,,1,Pro
11,2089,2087.0,2074.0,Go Aoyama,,,40,,,1,Pro
11,2089,2087.0,2074.0,Tsuyoshi Enomoto,,,40,,,8,Pro
11,2089,2087.0,2074.0,Keisuke Takahashi(Jan1987),,,40,,,12,Pro
11,2089,2087.0,2074.0,David Byrne,,,40,,,1,Pro
11,2089,2087.0,2074.0,Brett Cairns,,,40,,,1,Pro
11,2089,2087.0,2074.0,Steele DeWald,,,40,,,1,Pro
11,2089,2087.0,2074.0,Joseph Juszczyk,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jesse Speirs,,,40,,,14,Pro
11,2089,2087.0,2074.0,Sebastian Szirmak,,,40,,,15,Pro
11,2089,2087.0,2074.0,Kent Bulle,,,40,,,9,Pro
11,2089,2087.0,2074.0,Kwanchai Kongtavee,,,40,,,2,Pro
11,2089,2087.0,2074.0,Boris Alexander Christov,,,40,,,1,Pro
11,2089,2087.0,2074.0,Stian Lund,,,40,,,1,Pro
11,2089,2087.0,2074.0,Vetle Maroy,,,40,,,7,Pro
11,2089,2087.0,2074.0,Somprad Rattanasuwan,,,40,,,22,Pro
11,2089,2087.0,2074.0,Smithti Teeratrakul,,,40,,,7,Pro
11,2089,2087.0,2074.0,Mads Sogaard,,,40,,,10,Pro
11,2089,2087.0,2074.0,Olafur Loftsson,,,40,,,5,Pro
11,2089,2087.0,2074.0,Nyasha Mauchaza,,,40,,,5,Pro
11,2089,2087.0,2074.0,Simon Zach,,,40,,,7,Am
11,2089,2087.0,2074.0,Kasper K Estrup,,,40,,,1,Pro
11,2089,2087.0,2074.0,Michael Stewart,,,40,,,28,Pro
11,2089,2087.0,2074.0,Li Xinyang,,,40,,,16,Pro
11,2089,2087.0,2074.0,Chang Yao-pin,,,40,,,2,Pro
11,2089,2087.0,2074.0,Chen Hao-sen,,,40,,,3,Pro
11,2089,2087.0,2074.0,Jacobo Pastor Lopez,,,40,,,19,Pro
11,2089,2087.0,2074.0,Kevin Foley,,,40,,,1,Pro
11,2089,2087.0,2074.0,Luca D'andreamatteo,,,40,,,7,Pro
11,2089,2087.0,2074.0,Dayne Moore,,,40,,,28,Pro
11,2089,2087.0,2074.0,Denmark Mulambo,,,40,,,3,Pro
11,2089,2087.0,2074.0,Mukuka Mwango,,,40,,,2,Pro
11,2089,2087.0,2074.0,Aaron Simfukwe,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ty Capps,,,40,,,3,Pro
11,2089,2087.0,2074.0,Drikus Van der Walt,,,40,,,2,Pro
11,2089,2087.0,2074.0,Dane Vosloo,,,40,,,2,Pro
11,2089,2087.0,2074.0,Rory Bourke,,,40,,,11,Pro
11,2089,2087.0,2074.0,Yuuki Imamura,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jose Manuel Rodriguez Morera,,,40,,,2,Pro
11,2089,2087.0,2074.0,Preston Otte,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ryuichi Aoki,,,40,,,1,Am
11,2089,2087.0,2074.0,Pieter Zwart,,,40,,,2,Pro
11,2089,2087.0,2074.0,Josh Munn,,,40,,,2,Pro
11,2089,2087.0,2074.0,Craig Palmer,,,40,,,1,Pro
11,2089,2087.0,2074.0,Benjamin Clementson,,,40,,,10,Pro
11,2089,2087.0,2074.0,Jordan Cooper,,,40,,,1,Am
11,2089,2087.0,2074.0,Mitchell Davis,,,40,,,4,Pro
11,2089,2087.0,2074.0,Ian Esson,,,40,,,2,Pro
11,2089,2087.0,2074.0,Ryan Woodward,,,40,,,8,Pro
11,2089,2087.0,2074.0,Sipho Bujela,,,40,,,37,Pro
11,2089,2087.0,2074.0,Tim Hart,,,40,,,17,Pro
11,2089,2087.0,2074.0,Paul Hayden,,,40,,,8,Pro
11,2089,2087.0,2074.0,Quinton Howe,,,40,,,6,Pro
11,2089,2087.0,2074.0,Kristopher R Mueck,,,40,,,9,Pro
11,2089,2087.0,2074.0,Daniel Ong,,,40,,,9,Pro
11,2089,2087.0,2074.0,Luke Paroz,,,40,,,1,Pro
11,2089,2087.0,2074.0,Daniel Hammond,,,40,,,14,Pro
11,2089,2087.0,2074.0,Jake Shepherd,,,40,,,17,Pro
11,2089,2087.0,2074.0,Charles Hong,,,40,,,1,Pro
11,2089,2087.0,2074.0,Christiaan Smith,,,40,,,2,Pro
11,2089,2087.0,2074.0,Jordan Gibb,,,40,,,1,Pro
11,2089,2087.0,2074.0,Mohammad Sanju,,,40,,,22,Pro
11,2089,2087.0,2074.0,Jay Hwang,,,40,,,6,Am
11,2089,2087.0,2074.0,Ali Abdullah Bishi Al Shahrani,,,40,,,3,Am
11,2089,2087.0,2074.0,Ye Htet Aung,,,40,,,36,Pro
11,2089,2087.0,2074.0,Mohd Razif Muhammad Afif,,,40,,,2,Pro
11,2089,2087.0,2074.0,Anyway Katembenuka,,,40,,,1,Pro
11,2089,2087.0,2074.0,Winson Iskandar,,,40,,,3,Pro
11,2089,2087.0,2074.0,Guan Tianlang,,,40,,,5,Am
11,2089,2087.0,2074.0,Yuichi Yamada,,,40,,,2,Pro
11,2089,2087.0,2074.0,Riley Arp,,,40,,,1,Pro
11,2089,2087.0,2074.0,Robby Ormand,,,40,,,4,Pro
11,2089,2087.0,2074.0,Seongjin Choi,,,40,,,1,Pro
11,2089,2087.0,2074.0,Gowoong Choi,,,40,,,32,Pro
11,2089,2087.0,2074.0,Hiromi Kinoshita,,,40,,,3,Pro
11,2089,2087.0,2074.0,Atsuki Furukawa,,,40,,,1,Pro
11,2089,2087.0,2074.0,Minjun Park,,,40,,,9,Pro
11,2089,2087.0,2074.0,Tetsuro Ryu,,,40,,,4,Pro
11,2089,2087.0,2074.0,Connor Arendell,,,40,,,22,Pro
11,2089,2087.0,2074.0,Jaeyoung Shin,,,40,,,1,Pro
11,2089,2087.0,2074.0,Cody Proveaux,,,40,,,1,Pro
11,2089,2087.0,2074.0,Viktor Edin,,,40,,,20,Pro
11,2089,2087.0,2074.0,Jason Timmis,,,40,,,9,Pro
11,2089,2087.0,2074.0,Taiki Sakurai,,,40,,,2,Pro
11,2089,2087.0,2074.0,Yegwang Jung,,,40,,,1,Pro
11,2089,2087.0,2074.0,Brody Ninyette,,,40,,,1,Pro
11,2089,2087.0,2074.0,Edward Figueroa,,,40,,,19,Pro
11,2089,2087.0,2074.0,Juan Cerda,,,40,,,6,Pro
11,2089,2087.0,2074.0,Esteban Calisto,,,40,,,1,Pro
11,2089,2087.0,2074.0,Chris Britnell,,,40,,,1,Pro
11,2089,2087.0,2074.0,Matthew Britnell,,,40,,,1,Pro
11,2089,2087.0,2074.0,Sam Burrell,,,40,,,4,Pro
11,2089,2087.0,2074.0,Gavin Fairfax,,,40,,,4,Pro
11,2089,2087.0,2074.0,Clinton Lourens,,,40,,,1,Pro
11,2089,2087.0,2074.0,John Martino,,,40,,,1,Pro
11,2089,2087.0,2074.0,Daniel McGraw,,,40,,,1,Pro
11,2089,2087.0,2074.0,Anthony Smith,,,40,,,1,Pro
11,2089,2087.0,1992.0,Fraser Wilkin,,,40,-0.33,,19,Pro
11,2089,2087.0,2074.0,Joseph Waweru Karanja,,,40,,,2,Pro
11,2089,2087.0,2074.0,Frank Matilo,,,40,,,3,Pro
11,2089,2087.0,2074.0,Matthew Omondi,,,40,,,2,Pro
11,2089,2087.0,,Nicklaus Chiam,,,40,,,1,Am
11,2089,2087.0,2074.0,Joshua Ho,,,40,,,2,Am
11,2089,2087.0,2074.0,Marc Ong,,,40,,,33,Pro
11,2089,2087.0,2074.0,Chunho Choi,,,40,,,3,Pro
11,2089,2087.0,2074.0,Mustapha El Maouas,,,40,,,9,Pro
11,2089,2087.0,2074.0,Blair Riordan,,,40,,,1,Pro
11,2089,2087.0,2074.0,Kurnia Herisiandy,,,40,,,6,Pro
11,2089,2087.0,2074.0,Denni Hermawan,,,40,,,2,Pro
11,2089,2087.0,2074.0,Roby Sugara,,,40,,,3,Pro
11,2089,2087.0,2074.0,Pradeep Kumar,,,40,,,1,Pro
11,2089,2087.0,2074.0,Milo Breitenwischer,,,40,,,2,Pro
11,2089,2087.0,2074.0,Anders Borger Kristiansen,,,40,,,8,Pro
11,2089,2087.0,2074.0,Kheng-Hwai Khor,,,40,,,24,Pro
11,2089,2087.0,2074.0,Mohd Rusli Johari,,,40,,,5,Pro
11,2089,2087.0,2074.0,Ak Wira Pg Salleh,,,40,,,3,Pro
11,2089,2087.0,2074.0,Stephen Thomas,,,40,,,6,Pro
11,2089,2087.0,2074.0,Victor Flatau,,,40,,,19,Pro
11,2089,2087.0,2074.0,Benjamin Weilguni,,,40,,,3,Pro
11,2089,2087.0,2074.0,James Ablett,,,40,,,5,Pro
11,2089,2087.0,2074.0,Ted F. Smith,,,40,,,5,Pro
11,2089,2087.0,2074.0,Jim Renner,,,40,,,10,Pro
11,2089,2087.0,2074.0,Mark Staunton,,,40,,,1,Pro
11,2089,2087.0,2074.0,Fredrik Qvicker,,,40,,,1,Pro
11,2089,2087.0,2074.0,Joachim Aslaksen,,,40,,,1,Am
11,2089,2087.0,2074.0,Sergio Fabian Vera,,,40,,,1,Pro
11,2089,2087.0,2074.0,Tyran van Lieshout,,,40,,,6,Pro
11,2089,2087.0,2074.0,Federico Molina,,,40,,,1,Pro
11,2089,2087.0,2074.0,Armando Zarlenga,,,40,,,4,Pro
11,2089,2087.0,2074.0,Scott Riddick,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ben Wharton,,,40,,,1,Pro
11,2089,2087.0,2074.0,Atushi Yagi,,,40,,,1,Pro
11,2089,2087.0,,Adam Church,,,40,,,1,Am
11,2089,2087.0,2074.0,Jared Pender,,,40,,,1,Pro
11,2089,2087.0,2074.0,Max Alverio,,,40,,,1,Pro
11,2089,2087.0,2074.0,Felix Cordoba,,,40,,,2,Pro
11,2089,2087.0,2074.0,He Shaocai,,,40,,,34,Pro
11,2089,2087.0,2074.0,Kong Wei-Hai,,,40,,,1,Pro
11,2089,2087.0,2074.0,Seongho Lee(March1986),,,40,,,7,Pro
11,2089,2087.0,2074.0,Sebastain George Garcia Grout,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ramadhan Alwie,,,40,,,9,Pro
11,2089,2087.0,2074.0,Ian Andrew,,,40,,,3,Pro
11,2089,2087.0,2074.0,Dede Idris,,,40,,,3,Pro
11,2089,2087.0,2074.0,Jamel Ondo,,,40,,,9,Pro
11,2089,2087.0,2074.0,Sarmili,,,40,,,2,Pro
11,2089,2087.0,2074.0,Vikram Rana,,,40,,,14,Pro
11,2089,2087.0,2074.0,Ranjit Singh,,,40,,,22,Pro
11,2089,2087.0,2074.0,Yu Morimoto,,,40,,,15,Pro
11,2089,2087.0,2074.0,Yohei Nakamichi,,,40,,,13,Pro
11,2089,2087.0,2074.0,Kentaro Wada,,,40,,,17,Pro
11,2089,2087.0,2074.0,Justin Turner,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ray Beaufils,,,40,,,3,Pro
11,2089,2087.0,2074.0,Ryan Lynch,,,40,,,18,Pro
11,2089,2087.0,2074.0,Ruan Botha,,,40,,,10,Pro
11,2089,2087.0,2074.0,PH McIntyre,,,40,,,8,Pro
11,2089,2087.0,2074.0,Michael Dreyer,,,40,,,13,Pro
11,2089,2087.0,2074.0,Robbie Lupini,,,40,,,36,Pro
11,2089,2087.0,2074.0,Wynand Dingle,,,40,,,39,Pro
11,2089,2087.0,2074.0,Meshack Zwane,,,40,,,4,Pro
11,2089,2087.0,2074.0,Raju Ali Mollah,,,40,,,21,Pro
11,2089,2087.0,2074.0,Deepinder Singh Kullar,,,40,,,27,Pro
11,2089,2087.0,2074.0,Ganeev Giddie,,,40,,,6,Pro
11,2089,2087.0,2074.0,Fadhil Nkya,,,40,,,1,Pro
11,2089,2087.0,2074.0,Mandeo Pathania,,,40,,,1,Pro
11,2089,2087.0,2074.0,Raj Randhawa,,,40,,,5,Pro
11,2089,2087.0,2074.0,Akhmal Tarmizee,,,40,,,10,Pro
11,2089,2087.0,2074.0,David Wakhu,,,40,,,4,Pro
11,2089,2087.0,2074.0,Ken Abuto,,,40,,,2,Pro
11,2089,2087.0,2074.0,Alfredo Adrian,,,40,,,11,Pro
11,2089,2087.0,2074.0,Juan Pablo Luna,,,40,,,29,Pro
11,2089,2087.0,2074.0,Luis Romero,,,40,,,2,Pro
11,2089,2087.0,2074.0,Luis Argiro,,,40,,,1,Pro
11,2089,2087.0,2074.0,Francisco Cerda,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jorge Monroy,,,40,,,8,Pro
11,2089,2087.0,2074.0,Masaaki Kato,,,40,,,4,Pro
11,2089,2087.0,2074.0,Trevor Murphy,,,40,,,4,Pro
11,2089,2087.0,2074.0,Ryuta Yamada,,,40,,,2,Pro
11,2089,2087.0,2074.0,Matthew Borchert,,,40,,,1,Pro
11,2089,2087.0,2074.0,Yutthaporn Pongsantiey,,,40,,,3,Pro
11,2089,2087.0,2074.0,Daniel Im,,,40,,,34,Pro
11,2089,2087.0,2074.0,Giwhan Kim,,,40,,,24,Pro
11,2089,2087.0,2074.0,Kijoon Song,,,40,,,10,Pro
11,2089,2087.0,2074.0,Jiri Stryncl,,,40,,,3,Pro
11,2089,2087.0,2074.0,Mitsuhiro Watanabe,,,40,,,1,Pro
11,2089,2087.0,2074.0,Satoshi Hara,,,40,,,3,Pro
11,2089,2087.0,2074.0,Hiroki Mori,,,40,,,1,Pro
11,2089,2087.0,2074.0,Teerawat Poipong,,,40,,,1,Pro
11,2089,2087.0,2074.0,Joonas Granberg,,,40,,,5,Pro
11,2089,2087.0,2074.0,Jose Manuel Mancebo,,,40,,,2,Pro
11,2089,2087.0,2074.0,Charlie Beljan,,,40,,,13,Pro
11,2089,2087.0,2074.0,Bernhard Reiter,,,40,,,24,Pro
11,2089,2087.0,2074.0,Natchanon S Varapornkitti Pongpaew,,,40,,,10,Pro
11,2089,2087.0,2074.0,Yudai Suzuki,,,40,,,1,Pro
11,2089,2087.0,2074.0,Stephen Grantpr1977),,,40,,,19,Am
11,2089,2087.0,2074.0,Michal Kasprowicz,,,40,,,1,Am
11,2089,2087.0,2074.0,Petr Nic,,,40,,,2,Pro
11,2089,2087.0,2074.0,Jakub Ossowski,,,40,,,2,Pro
11,2089,2087.0,2074.0,Maksymilian Saluda,,,40,,,2,Pro
11,2089,2087.0,2074.0,John M. Kelly,,,40,,,1,Pro
11,2089,2087.0,2074.0,Blake Adams,,,40,,,6,Pro
11,2089,2087.0,2074.0,Andrea Rota,,,40,,,6,Pro
11,2089,2087.0,2074.0,Minchang Lee,,,40,,,4,Pro
11,2089,2087.0,2074.0,Nunzio Lombardi,,,40,,,3,Pro
11,2089,2087.0,2074.0,Marco Guerisoli,,,40,,,4,Pro
11,2089,2087.0,2074.0,Felipe Robles,,,40,,,1,Pro
11,2089,2087.0,2074.0,Sangjun Cho,,,40,,,4,Pro
11,2089,2087.0,2074.0,John T. O'Leary,,,40,,,1,Pro
11,2089,2087.0,2074.0,Masayuki Fukahori,,,40,,,2,Pro
11,2089,2087.0,2074.0,Billy Carreto,,,40,,,2,Pro
11,2089,2087.0,2074.0,Pierre Relecom,,,40,,,1,Pro
11,2089,2087.0,2074.0,Guillaume Watremez,,,40,,,1,Pro
11,2089,2087.0,2074.0,Akira Endo,,,40,,,18,Pro
